"","GEOID","county","state","variable","estimate","moe","variable_description","county_state"
"973","20169","Saline","Kansas","B19301_001",27737,997,"Income Per Capita","Saline, Kansas"
"974","20171","Scott","Kansas","B19301_001",31132,2717,"Income Per Capita","Scott, Kansas"
"975","20173","Sedgwick","Kansas","B19301_001",28673,379,"Income Per Capita","Sedgwick, Kansas"
"976","20175","Seward","Kansas","B19301_001",20352,1065,"Income Per Capita","Seward, Kansas"
"977","20177","Shawnee","Kansas","B19301_001",29979,684,"Income Per Capita","Shawnee, Kansas"
"978","20179","Sheridan","Kansas","B19301_001",31526,2384,"Income Per Capita","Sheridan, Kansas"
"979","20181","Sherman","Kansas","B19301_001",23687,2062,"Income Per Capita","Sherman, Kansas"
"980","20183","Smith","Kansas","B19301_001",28598,2140,"Income Per Capita","Smith, Kansas"
"981","20185","Stafford","Kansas","B19301_001",26922,1919,"Income Per Capita","Stafford, Kansas"
"982","20187","Stanton","Kansas","B19301_001",23542,2864,"Income Per Capita","Stanton, Kansas"
"983","20189","Stevens","Kansas","B19301_001",24359,2386,"Income Per Capita","Stevens, Kansas"
"984","20191","Sumner","Kansas","B19301_001",26328,916,"Income Per Capita","Sumner, Kansas"
"985","20193","Thomas","Kansas","B19301_001",27127,2039,"Income Per Capita","Thomas, Kansas"
"986","20195","Trego","Kansas","B19301_001",33555,3687,"Income Per Capita","Trego, Kansas"
"987","20197","Wabaunsee","Kansas","B19301_001",28104,1563,"Income Per Capita","Wabaunsee, Kansas"
"988","20199","Wallace","Kansas","B19301_001",28938,3494,"Income Per Capita","Wallace, Kansas"
"989","20201","Washington","Kansas","B19301_001",27718,2066,"Income Per Capita","Washington, Kansas"
"990","20203","Wichita","Kansas","B19301_001",29762,3463,"Income Per Capita","Wichita, Kansas"
"991","20205","Wilson","Kansas","B19301_001",26523,2026,"Income Per Capita","Wilson, Kansas"
"992","20207","Woodson","Kansas","B19301_001",21123,1564,"Income Per Capita","Woodson, Kansas"
"993","20209","Wyandotte","Kansas","B19301_001",21298,360,"Income Per Capita","Wyandotte, Kansas"
"994","21001","Adair","Kentucky","B19301_001",20166,1789,"Income Per Capita","Adair, Kentucky"
"995","21003","Allen","Kentucky","B19301_001",21262,1524,"Income Per Capita","Allen, Kentucky"
"996","21005","Anderson","Kentucky","B19301_001",26339,1583,"Income Per Capita","Anderson, Kentucky"
"997","21007","Ballard","Kentucky","B19301_001",25571,1926,"Income Per Capita","Ballard, Kentucky"
"998","21009","Barren","Kentucky","B19301_001",20832,880,"Income Per Capita","Barren, Kentucky"
"999","21011","Bath","Kentucky","B19301_001",21175,2270,"Income Per Capita","Bath, Kentucky"
"1000","21013","Bell","Kentucky","B19301_001",15279,1372,"Income Per Capita","Bell, Kentucky"
"1001","21015","Boone","Kentucky","B19301_001",34433,971,"Income Per Capita","Boone, Kentucky"
"1002","21017","Bourbon","Kentucky","B19301_001",27477,1759,"Income Per Capita","Bourbon, Kentucky"
"1003","21019","Boyd","Kentucky","B19301_001",25467,1365,"Income Per Capita","Boyd, Kentucky"
"1004","21021","Boyle","Kentucky","B19301_001",24933,1355,"Income Per Capita","Boyle, Kentucky"
"1005","21023","Bracken","Kentucky","B19301_001",23480,1625,"Income Per Capita","Bracken, Kentucky"
"1006","21025","Breathitt","Kentucky","B19301_001",17729,1381,"Income Per Capita","Breathitt, Kentucky"
"1007","21027","Breckinridge","Kentucky","B19301_001",22521,1167,"Income Per Capita","Breckinridge, Kentucky"
"1008","21029","Bullitt","Kentucky","B19301_001",27423,663,"Income Per Capita","Bullitt, Kentucky"
"1009","21031","Butler","Kentucky","B19301_001",22597,1562,"Income Per Capita","Butler, Kentucky"
"1010","21033","Caldwell","Kentucky","B19301_001",28500,3437,"Income Per Capita","Caldwell, Kentucky"
"1011","21035","Calloway","Kentucky","B19301_001",22489,1016,"Income Per Capita","Calloway, Kentucky"
"1012","21037","Campbell","Kentucky","B19301_001",32225,1005,"Income Per Capita","Campbell, Kentucky"
"1013","21039","Carlisle","Kentucky","B19301_001",24943,2961,"Income Per Capita","Carlisle, Kentucky"
"1014","21041","Carroll","Kentucky","B19301_001",23546,2112,"Income Per Capita","Carroll, Kentucky"
"1015","21043","Carter","Kentucky","B19301_001",17782,928,"Income Per Capita","Carter, Kentucky"
"1016","21045","Casey","Kentucky","B19301_001",18285,1080,"Income Per Capita","Casey, Kentucky"
"1017","21047","Christian","Kentucky","B19301_001",21770,972,"Income Per Capita","Christian, Kentucky"
"1018","21049","Clark","Kentucky","B19301_001",27416,1246,"Income Per Capita","Clark, Kentucky"
"1019","21051","Clay","Kentucky","B19301_001",15063,1194,"Income Per Capita","Clay, Kentucky"
"1020","21053","Clinton","Kentucky","B19301_001",20235,2477,"Income Per Capita","Clinton, Kentucky"
"1021","21055","Crittenden","Kentucky","B19301_001",24011,2141,"Income Per Capita","Crittenden, Kentucky"
"1022","21057","Cumberland","Kentucky","B19301_001",17926,1378,"Income Per Capita","Cumberland, Kentucky"
"1023","21059","Daviess","Kentucky","B19301_001",27462,956,"Income Per Capita","Daviess, Kentucky"
"1024","21061","Edmonson","Kentucky","B19301_001",21459,1659,"Income Per Capita","Edmonson, Kentucky"
"1025","21063","Elliott","Kentucky","B19301_001",14461,2343,"Income Per Capita","Elliott, Kentucky"
"1026","21065","Estill","Kentucky","B19301_001",17658,1552,"Income Per Capita","Estill, Kentucky"
"1027","21067","Fayette","Kentucky","B19301_001",32965,624,"Income Per Capita","Fayette, Kentucky"
"1028","21069","Fleming","Kentucky","B19301_001",23482,1694,"Income Per Capita","Fleming, Kentucky"
"1029","21071","Floyd","Kentucky","B19301_001",18462,1508,"Income Per Capita","Floyd, Kentucky"
"1030","21073","Franklin","Kentucky","B19301_001",28801,933,"Income Per Capita","Franklin, Kentucky"
"1031","21075","Fulton","Kentucky","B19301_001",19043,2103,"Income Per Capita","Fulton, Kentucky"
"1032","21077","Gallatin","Kentucky","B19301_001",23043,1299,"Income Per Capita","Gallatin, Kentucky"
"1033","21079","Garrard","Kentucky","B19301_001",25751,1693,"Income Per Capita","Garrard, Kentucky"
"1034","21081","Grant","Kentucky","B19301_001",22073,1274,"Income Per Capita","Grant, Kentucky"
"1035","21083","Graves","Kentucky","B19301_001",23189,1382,"Income Per Capita","Graves, Kentucky"
"1036","21085","Grayson","Kentucky","B19301_001",20721,1351,"Income Per Capita","Grayson, Kentucky"
"1037","21087","Green","Kentucky","B19301_001",24098,3784,"Income Per Capita","Green, Kentucky"
"1038","21089","Greenup","Kentucky","B19301_001",26712,1348,"Income Per Capita","Greenup, Kentucky"
"1039","21091","Hancock","Kentucky","B19301_001",23523,1136,"Income Per Capita","Hancock, Kentucky"
"1040","21093","Hardin","Kentucky","B19301_001",27666,830,"Income Per Capita","Hardin, Kentucky"
"1041","21095","Harlan","Kentucky","B19301_001",15834,664,"Income Per Capita","Harlan, Kentucky"
"1042","21097","Harrison","Kentucky","B19301_001",23851,1487,"Income Per Capita","Harrison, Kentucky"
"1043","21099","Hart","Kentucky","B19301_001",20421,1588,"Income Per Capita","Hart, Kentucky"
"1044","21101","Henderson","Kentucky","B19301_001",25376,1548,"Income Per Capita","Henderson, Kentucky"
"1045","21103","Henry","Kentucky","B19301_001",24519,1664,"Income Per Capita","Henry, Kentucky"
"1046","21105","Hickman","Kentucky","B19301_001",24432,3882,"Income Per Capita","Hickman, Kentucky"
"1047","21107","Hopkins","Kentucky","B19301_001",24190,857,"Income Per Capita","Hopkins, Kentucky"
"1048","21109","Jackson","Kentucky","B19301_001",17692,1767,"Income Per Capita","Jackson, Kentucky"
"1049","21111","Jefferson","Kentucky","B19301_001",31980,292,"Income Per Capita","Jefferson, Kentucky"
"1050","21113","Jessamine","Kentucky","B19301_001",30215,1623,"Income Per Capita","Jessamine, Kentucky"
"1051","21115","Johnson","Kentucky","B19301_001",21089,1996,"Income Per Capita","Johnson, Kentucky"
"1052","21117","Kenton","Kentucky","B19301_001",31811,718,"Income Per Capita","Kenton, Kentucky"
"1053","21119","Knott","Kentucky","B19301_001",18201,1047,"Income Per Capita","Knott, Kentucky"
"1054","21121","Knox","Kentucky","B19301_001",17498,1513,"Income Per Capita","Knox, Kentucky"
"1055","21123","Larue","Kentucky","B19301_001",21939,1488,"Income Per Capita","Larue, Kentucky"
"1056","21125","Laurel","Kentucky","B19301_001",21039,969,"Income Per Capita","Laurel, Kentucky"
"1057","21127","Lawrence","Kentucky","B19301_001",18199,1613,"Income Per Capita","Lawrence, Kentucky"
"1058","21129","Lee","Kentucky","B19301_001",17179,2786,"Income Per Capita","Lee, Kentucky"
"1059","21131","Leslie","Kentucky","B19301_001",15691,1451,"Income Per Capita","Leslie, Kentucky"
"1060","21133","Letcher","Kentucky","B19301_001",18811,1415,"Income Per Capita","Letcher, Kentucky"
"1061","21135","Lewis","Kentucky","B19301_001",20059,2270,"Income Per Capita","Lewis, Kentucky"
"1062","21137","Lincoln","Kentucky","B19301_001",20212,1127,"Income Per Capita","Lincoln, Kentucky"
"1063","21139","Livingston","Kentucky","B19301_001",27338,4198,"Income Per Capita","Livingston, Kentucky"
"1064","21141","Logan","Kentucky","B19301_001",23177,1570,"Income Per Capita","Logan, Kentucky"
"1065","21143","Lyon","Kentucky","B19301_001",26621,2937,"Income Per Capita","Lyon, Kentucky"
"1066","21145","McCracken","Kentucky","B19301_001",31850,2247,"Income Per Capita","McCracken, Kentucky"
"1067","21147","McCreary","Kentucky","B19301_001",12903,1532,"Income Per Capita","McCreary, Kentucky"
"1068","21149","McLean","Kentucky","B19301_001",24557,1488,"Income Per Capita","McLean, Kentucky"
"1069","21151","Madison","Kentucky","B19301_001",24553,812,"Income Per Capita","Madison, Kentucky"
"1070","21153","Magoffin","Kentucky","B19301_001",18233,2140,"Income Per Capita","Magoffin, Kentucky"
"1071","21155","Marion","Kentucky","B19301_001",21659,1434,"Income Per Capita","Marion, Kentucky"
"1072","21157","Marshall","Kentucky","B19301_001",27994,1493,"Income Per Capita","Marshall, Kentucky"
"1073","21159","Martin","Kentucky","B19301_001",15492,1556,"Income Per Capita","Martin, Kentucky"
"1074","21161","Mason","Kentucky","B19301_001",25658,2002,"Income Per Capita","Mason, Kentucky"
"1075","21163","Meade","Kentucky","B19301_001",28078,1959,"Income Per Capita","Meade, Kentucky"
"1076","21165","Menifee","Kentucky","B19301_001",19825,1387,"Income Per Capita","Menifee, Kentucky"
"1077","21167","Mercer","Kentucky","B19301_001",25745,1337,"Income Per Capita","Mercer, Kentucky"
"1078","21169","Metcalfe","Kentucky","B19301_001",19436,1196,"Income Per Capita","Metcalfe, Kentucky"
"1079","21171","Monroe","Kentucky","B19301_001",23025,2344,"Income Per Capita","Monroe, Kentucky"
"1080","21173","Montgomery","Kentucky","B19301_001",21877,1477,"Income Per Capita","Montgomery, Kentucky"
"1081","21175","Morgan","Kentucky","B19301_001",17307,1444,"Income Per Capita","Morgan, Kentucky"
"1082","21177","Muhlenberg","Kentucky","B19301_001",21521,1057,"Income Per Capita","Muhlenberg, Kentucky"
"1083","21179","Nelson","Kentucky","B19301_001",31387,4534,"Income Per Capita","Nelson, Kentucky"
"1084","21181","Nicholas","Kentucky","B19301_001",22472,2731,"Income Per Capita","Nicholas, Kentucky"
"1085","21183","Ohio","Kentucky","B19301_001",24231,3794,"Income Per Capita","Ohio, Kentucky"
"1086","21185","Oldham","Kentucky","B19301_001",40779,1299,"Income Per Capita","Oldham, Kentucky"
"1087","21187","Owen","Kentucky","B19301_001",23045,2071,"Income Per Capita","Owen, Kentucky"
"1088","21189","Owsley","Kentucky","B19301_001",17766,2791,"Income Per Capita","Owsley, Kentucky"
"1089","21191","Pendleton","Kentucky","B19301_001",22620,1251,"Income Per Capita","Pendleton, Kentucky"
"1090","21193","Perry","Kentucky","B19301_001",20140,1500,"Income Per Capita","Perry, Kentucky"
"1091","21195","Pike","Kentucky","B19301_001",21646,1139,"Income Per Capita","Pike, Kentucky"
"1092","21197","Powell","Kentucky","B19301_001",20397,1951,"Income Per Capita","Powell, Kentucky"
"1093","21199","Pulaski","Kentucky","B19301_001",22342,1158,"Income Per Capita","Pulaski, Kentucky"
"1094","21201","Robertson","Kentucky","B19301_001",23467,3604,"Income Per Capita","Robertson, Kentucky"
"1095","21203","Rockcastle","Kentucky","B19301_001",19913,935,"Income Per Capita","Rockcastle, Kentucky"
"1096","21205","Rowan","Kentucky","B19301_001",19692,1655,"Income Per Capita","Rowan, Kentucky"
"1097","21207","Russell","Kentucky","B19301_001",19149,1001,"Income Per Capita","Russell, Kentucky"
"1098","21209","Scott","Kentucky","B19301_001",31505,907,"Income Per Capita","Scott, Kentucky"
"1099","21211","Shelby","Kentucky","B19301_001",30932,1325,"Income Per Capita","Shelby, Kentucky"
"1100","21213","Simpson","Kentucky","B19301_001",23991,1483,"Income Per Capita","Simpson, Kentucky"
"1101","21215","Spencer","Kentucky","B19301_001",33568,2016,"Income Per Capita","Spencer, Kentucky"
"1102","21217","Taylor","Kentucky","B19301_001",20966,1590,"Income Per Capita","Taylor, Kentucky"
"1103","21219","Todd","Kentucky","B19301_001",23188,3263,"Income Per Capita","Todd, Kentucky"
"1104","21221","Trigg","Kentucky","B19301_001",26893,2080,"Income Per Capita","Trigg, Kentucky"
"1105","21223","Trimble","Kentucky","B19301_001",26089,2625,"Income Per Capita","Trimble, Kentucky"
"1106","21225","Union","Kentucky","B19301_001",22027,1347,"Income Per Capita","Union, Kentucky"
"1107","21227","Warren","Kentucky","B19301_001",27322,1042,"Income Per Capita","Warren, Kentucky"
"1108","21229","Washington","Kentucky","B19301_001",24570,1472,"Income Per Capita","Washington, Kentucky"
"1109","21231","Wayne","Kentucky","B19301_001",19130,1466,"Income Per Capita","Wayne, Kentucky"
"1110","21233","Webster","Kentucky","B19301_001",21880,1525,"Income Per Capita","Webster, Kentucky"
"1111","21235","Whitley","Kentucky","B19301_001",19145,1646,"Income Per Capita","Whitley, Kentucky"
"1112","21237","Wolfe","Kentucky","B19301_001",14113,1445,"Income Per Capita","Wolfe, Kentucky"
"1113","21239","Woodford","Kentucky","B19301_001",31259,1388,"Income Per Capita","Woodford, Kentucky"
"1114","22001","Acadia","Louisiana","B19301_001",22784,884,"Income Per Capita","Acadia, Louisiana"
"1115","22003","Allen","Louisiana","B19301_001",20203,1594,"Income Per Capita","Allen, Louisiana"
"1116","22005","Ascension","Louisiana","B19301_001",32961,989,"Income Per Capita","Ascension, Louisiana"
"1117","22007","Assumption","Louisiana","B19301_001",26238,2184,"Income Per Capita","Assumption, Louisiana"
"1118","22009","Avoyelles","Louisiana","B19301_001",21390,1209,"Income Per Capita","Avoyelles, Louisiana"
"1119","22011","Beauregard","Louisiana","B19301_001",26075,1465,"Income Per Capita","Beauregard, Louisiana"
"1120","22013","Bienville","Louisiana","B19301_001",20866,1448,"Income Per Capita","Bienville, Louisiana"
"1121","22015","Bossier","Louisiana","B19301_001",27924,768,"Income Per Capita","Bossier, Louisiana"
"1122","22017","Caddo","Louisiana","B19301_001",25902,816,"Income Per Capita","Caddo, Louisiana"
"1123","22019","Calcasieu","Louisiana","B19301_001",27368,594,"Income Per Capita","Calcasieu, Louisiana"
"1124","22021","Caldwell","Louisiana","B19301_001",20574,2584,"Income Per Capita","Caldwell, Louisiana"
"1125","22023","Cameron","Louisiana","B19301_001",29000,3208,"Income Per Capita","Cameron, Louisiana"
"1126","22025","Catahoula","Louisiana","B19301_001",21962,1908,"Income Per Capita","Catahoula, Louisiana"
"1127","22027","Claiborne","Louisiana","B19301_001",16948,1714,"Income Per Capita","Claiborne, Louisiana"
"1128","22029","Concordia","Louisiana","B19301_001",19172,1735,"Income Per Capita","Concordia, Louisiana"
"1129","22031","De","Parish","B19301_001",24796,1489,"Income Per Capita","De, Parish"
"1130","22033","East","Rouge","B19301_001",31073,625,"Income Per Capita","East, Rouge"
"1131","22035","East","Parish","B19301_001",17698,5616,"Income Per Capita","East, Parish"
"1132","22037","East","Parish","B19301_001",20927,1238,"Income Per Capita","East, Parish"
"1133","22039","Evangeline","Louisiana","B19301_001",18344,918,"Income Per Capita","Evangeline, Louisiana"
"1134","22041","Franklin","Louisiana","B19301_001",19785,1351,"Income Per Capita","Franklin, Louisiana"
"1135","22043","Grant","Louisiana","B19301_001",18082,1196,"Income Per Capita","Grant, Louisiana"
"1136","22045","Iberia","Louisiana","B19301_001",23156,880,"Income Per Capita","Iberia, Louisiana"
"1137","22047","Iberville","Louisiana","B19301_001",23179,1370,"Income Per Capita","Iberville, Louisiana"
"1138","22049","Jackson","Louisiana","B19301_001",20942,1269,"Income Per Capita","Jackson, Louisiana"
"1139","22051","Jefferson","Louisiana","B19301_001",29776,473,"Income Per Capita","Jefferson, Louisiana"
"1140","22053","Jefferson","Parish","B19301_001",24582,1628,"Income Per Capita","Jefferson, Parish"
"1141","22055","Lafayette","Louisiana","B19301_001",30988,875,"Income Per Capita","Lafayette, Louisiana"
"1142","22057","Lafourche","Louisiana","B19301_001",27375,854,"Income Per Capita","Lafourche, Louisiana"
"1143","22059","LaSalle","Louisiana","B19301_001",20427,1933,"Income Per Capita","LaSalle, Louisiana"
"1144","22061","Lincoln","Louisiana","B19301_001",22498,872,"Income Per Capita","Lincoln, Louisiana"
"1145","22063","Livingston","Louisiana","B19301_001",28995,848,"Income Per Capita","Livingston, Louisiana"
"1146","22065","Madison","Louisiana","B19301_001",15795,1159,"Income Per Capita","Madison, Louisiana"
"1147","22067","Morehouse","Louisiana","B19301_001",19399,2084,"Income Per Capita","Morehouse, Louisiana"
"1148","22069","Natchitoches","Louisiana","B19301_001",18570,1032,"Income Per Capita","Natchitoches, Louisiana"
"1149","22071","Orleans","Louisiana","B19301_001",30177,447,"Income Per Capita","Orleans, Louisiana"
